ProteinName,Run,HP,LP,log2LP/HP
C6TIQ7,3,188815196.0,254977644.75,0.43339588522173406
C6TJG0,1,2192797208.2,2015777428.5,-0.1214360436211412
C6TJG0,2,2310683134.88,2203507902.5,-0.06851736528440418
C6TJG0,3,2083817382.3,2002115989.0,-0.05770329439428781
C6TJH2,1,1763100607.5,782750026.0,-1.1714912448630281
C6TJH2,2,1908716274.0,936264272.0,-1.027614954935199
C6TJH2,3,1771292466.2,772338366.0,-1.1974974974159136
C6TJX8,1,337306005.4,489172735.0,0.5362859903300072
C6TJX8,2,339281150.0,391280027.0,0.20572019124255692
C6TJX8,3,248891835.2,450412078.0,0.8557266104007548
C6TK33,1,1069534587.7,1373220648.5,0.36058031712545213
C6TK33,2,1344296330.5,1374279529.5,0.03182428503802265
C6TK33,3,986944653.76,1379991853.5,0.48361866228580846
C6TK73,1,10289179142.7,6889395194.0,-0.5786786481569186
C6TK73,2,10848671643.8,7991671657.0,-0.44094918853788057
C6TK73,3,9598273138.6,9210805814.2,-0.05944749140536052
C6TKB2,1,2731731332.0,2385499800.0,-0.19552403500664606
C6TKB2,2,2731143968.0,2511034222.0,-0.1212236748040902
C6TKB2,3,2580043813.5,3075934082.0,0.2536290210785341
C6TKQ3,1,1131343761.2,947320916.0,-0.2561122185226072
C6TKQ3,2,997847235.0,1032395482.5,0.04910486489800069
C6TKQ3,3,987149230.0,1424287730.0,0.5289005219678119
C6TLT7,1,1067066728.0,1022613098.2,-0.06138998644143532
C6TLT7,2,1112576383.0,993245999.5,-0.16368140380881838
C6TLT7,3,706121785.2,1097487734.0,0.6362158832136701
C6TM31,1,3453308881.6,4625258370.5,0.4215545759552896
C6TM31,2,4173338874.0,4966081110.0,0.25090575314494534
C6TM31,3,4953000837.9,4212463197.8,-0.23363878279421627
C6TMA8,1,222538046.2,349580992.0,0.6515747349404895
C6TMA8,2,316882400.06,358332706.2,0.1773521957255404
C6TMA8,3,276962897.8,358795094.5,0.37346744116317593
C6TMV9,1,360430957.0,370506953.3,0.0397776899380391
C6TMV9,2,340894091.0,384700391.5,0.17441170556510938
C6TMV9,3,346408524.0,333733840.0,-0.0537764500162409
C6TMX6,1,4013114808.2,3314661866.0,-0.27586072349438023
C6TMX6,2,3101457227.2,3519673591.5,0.18249541344028747
C6TMX6,3,3751003568.0,2974091502.0,-0.33482760074623447
C6TN35,1,24980350.0,4059911.8,-2.6212733998293625
C6TN35,2,41762708.0,8596144.3,-2.2804536569294074
C6TN35,3,58138116.0,499999.80762733973,-6.861412970804053
C6TNT2,1,3978804858.0,3652227360.6,-0.12355856362317753
C6TNT2,2,4117081595.0,3695600456.0,-0.15581325071927135
C6TNT2,3,3845745159.0,3965798962.0,0.044348380323908046
C6ZHS4,1,175624538.0,141482530.0,-0.3118705074171155
C6ZHS4,2,260028174.5,112440827.0,-1.2095019803497384
C6ZHS4,3,177053165.0,130099220.0,-0.44457032104350824
C6ZQJ7,1,1041868789.64,4655407941.0,2.1597339932110504
C6ZQJ7,2,767060495.0,3945749271.1,2.3628870173561762
C6ZQJ7,3,710844826.5,5139827361.4,2.854113335442326
C6ZS03,1,985111320.0,395762438.0,-1.3156520698510705
C6ZS03,2,918587169.0,418794792.0,-1.133173130381741
C6ZS03,3,1045764834.0,434248842.5,-1.267964553998429
D4N5G3,1,11343471388.4,14119401818.3,0.3158167598496351
D4N5G3,2,10905497063.5,12562813471.5,0.2041040670279843
D4N5G3,3,12278070063.2,8508300591.0,-0.5291408990304453
D4Q9Z4,1,506728363.2,843873794.0,0.7358146686751142
D4Q9Z4,2,565138705.4,921470881.5,0.7053335770506826
D4Q9Z4,3,614622079.0,887065880.0,0.5293416599565428
D4Q9Z5,1,1116009270.2,2453079467.4,1.136244959641654
D4Q9Z5,2,1008399876.1,1962230401.9,0.9604266043585694
D4Q9Z5,3,1141826102.95,1741791549.8,0.6092290298157631
E6YBW4,1,88356315.0,323874285.5,1.874028771842249
E6YBW4,2,74759622.7,349112531.0,2.2233609485688834
E6YBW4,3,113260976.0,410100718.0,1.8563274024433984
G3E7M9,1,341740948.42,910498595.5,1.41375366560936
G3E7M9,2,384166747.0,959314626.6,1.3202714073142032
G3E7M9,3,331715335.0,906029172.8,1.4496117950771996
G9I8U0,1,7527164016.5,5554532292.5,-0.4384409703770001
G9I8U0,2,9740912165.5,5708963905.5,-0.7708279354899383
G9I8U0,3,7627085058.45,7656357766.0,0.005526456589992444
I1J414,1,223100250.0,297013474.0,0.412836250064895
I1J414,2,227586871.0,183770629.5,-0.30851112270610986
I1J414,3,206528928.14,240529458.0,0.2198697222912923
I1J4I1,1,488565628.5,415851546.3,-0.23248377436030465
I1J4I1,2,431246862.0,324708243.0,-0.4093699497860442
I1J4I1,3,292381493.8,580661173.2,0.9898445700238474
I1J4J6,1,1537852768.4,4012783871.4,1.3836860660717538
I1J4J6,2,1717196019.0,3576775518.94,1.058604843291616
I1J4J6,3,1529239269.0,2899780696.3,0.9231296442696115
I1J4L6,1,19260579521.0,20723519027.5,0.10561789326258993
I1J4L6,2,20629561669.7,18890336451.5,-0.12706477015980946
I1J4L6,3,19102352663.7,20418915556.0,0.09615591416170621
I1J4S3,1,1500635726.5,1773833912.0,0.2412971223947035
I1J4S3,2,1535760461.0,1828114516.0,0.2514032355278684
I1J4S3,3,1443643938.5,1787636945.0,0.3083388076217078
I1J4S9,1,32103196.6,19185434.0,-0.7427055564643205
I1J4S9,2,27717852.5,33248480.38,0.2624729179056241
I1J4S9,3,57023699.7,30956719.0,-0.8813090713053959
I1J4X9,1,1277036665.5,1151356329.0,-0.14946555050406402
I1J4X9,2,1374988987.99,1285718906.8,-0.09684479975157162
I1J4X9,3,1487600985.8,1209988950.2,-0.2979937364514719
I1J547,1,8445347201.6,10458898101.3,0.3085022234126657
I1J547,2,8875937108.6,10687693075.1,0.2679791324656195
I1J547,3,9550024482.5,10953486626.3,0.19781383331571997
I1J637,1,897068748.0,856505958.0,-0.06675527016914815
I1J637,2,990139853.0,761083555.0,-0.3795774664198499
I1J637,3,2686800299.3,783184587.5,-1.7784648155852842
I1J675,1,1523884291.3,1991856250.3,0.3863601707214841
I1J675,2,1449702929.0,1552118454.1,0.09848136931140847
I1J675,3,1541985819.9,1410182412.8,-0.12890770515684127
I1J6K4,1,3928724879.6,1234099713.0,-1.6706021760947196
I1J6K4,2,3661799454.16,1623191445.81,-1.173719613942113
I1J6K4,3,4200605861.8,1846152752.47,-1.1860754977855106
I1J6Z7,1,743342286.0,944726902.0,0.3458706609487466
I1J6Z7,2,753621473.2,916818674.0,0.2827963568296882
I1J6Z7,3,788759401.3,1027329321.5,0.38124152632787933
I1J836,1,1369002850.4,642865174.0,-1.0905373477324314
I1J836,2,1191288930.8,864219018.5,-0.4630544763818919
I1J836,3,1519857379.9,748963172.0,-1.0209692652927125
I1J8A4,1,131687074.8,540177136.0,2.036318825613292
I1J8A4,2,168354337.5,60499675.0,-1.476501593936574
I1J8A4,3,153087802.0,57874177.6,-1.4033676410793952
I1J8E1,1,211601374.2,1087019954.0,2.3609575217264234
I1J8E1,2,204484437.0,889869932.0,2.121603433689966
I1J8E1,3,159606610.0,805687108.2,2.335699270109403
I1J8H1,1,1139904741.8,1312369372.2,0.20326056204024165
I1J8H1,2,1227948023.25,1335915557.2,0.12157932298689046
I1J8H1,3,1332923213.44,1204897331.5,-0.14568345195705398
I1J8M4,1,1039604724.0,300201485.13,-1.7920320753329895
I1J8M4,2,883968681.6,304498383.5,-1.5375606875609558
I1J8M4,3,1038972425.12,329052598.5,-1.6587672449945967
I1J8M6,1,576715213.3,143788086.0,-2.003914938237469
I1J8M6,2,294032994.1,331721478.0,0.17399437327106404
I1J8M6,3,638976182.0,131134860.0,-2.2847109025596533
I1J8T9,1,290309234.0,1240410174.94,2.095154899095804
I1J8T9,2,328705200.7,1460704757.34,2.1517984174240357
I1J8T9,3,315132478.0,1655200256.0,2.3929754201166653
I1J9Y5,1,288661665.0,189203446.7,-0.6094411563945665
I1J9Y5,2,254272803.0,142495019.0,-0.8354656698495119
I1J9Y5,3,274856193.2,207368011.5,-0.4064836254828552
I1JA95,1,940210184.0,435817550.5,-1.109259011967446
I1JA95,2,984463335.5,381905659.0,-1.3661211789634407
I1JA95,3,726957902.7,442576036.0,-0.7159464855634129
I1JAI9,1,1014680344.0,894836270.9,-0.18132966472618847
I1JAI9,2,1085664904.0,778018101.5,-0.4807032499799237
I1JAI9,3,876009538.0,1177343795.2,0.42651717899606684
I1JAQ7,1,668700102.5,1322586839.3,0.9839312073233064
I1JAQ7,2,881973850.8,1236943802.8,0.48797216906311786
I1JAQ7,3,985622477.5,1596137177.45,0.6954775842639057
I1JBF6,1,1203804194.7,956760260.0,-0.3313713768814861
I1JBF6,2,1069839252.8,952177634.2,-0.168091395995073
I1JBF6,3,1213293993.0,391124781.0,-1.63322832115579
I1JBV5,1,332693675.4,422352254.0,0.3442523099460272
I1JBV5,2,292373066.5,501148599.0,0.7774280343483461
I1JBV5,3,332567803.0,459871797.0,0.4675832196250854
I1JCY0,1,18545402692.5,13228230730.0,-0.48744147997948756
I1JCY0,2,18914964060.3,12086734073.0,-0.6461035650440156
I1JCY0,3,16107743632.5,12426647051.0,-0.37431733398959777
I1JD52,1,849836483.0,461891117.8,-0.8796324757410459
I1JD52,2,655550875.1,505502434.5,-0.37498970733963893
I1JD52,3,854694221.1,482688349.0,-0.8243163640049206
I1JDH6,1,3096903798.2,1399947758.0,-1.1454535770555305
I1JDH6,2,2937728125.4,1729849089.1,-0.7640547030243319
I1JDH6,3,2863803806.6,1642095274.0,-0.8023948254843275
I1JDN1,1,290277667.5,176918004.0,-0.7143527116871827
I1JDN1,2,263093675.0,195386108.0,-0.4292486702984363
I1JDN1,3,104005135.8,198138614.0,0.9298552947028553
I1JDS1,1,1311793064.5,1185518496.0,-0.1460219812394966
I1JDS1,2,1447632512.2,1223290492.0,-0.24292837645043708
I1JDS1,3,1457025240.3,1386688990.55,-0.07138161633455024
I1JFA6,1,3355065972.5,3405661421.8,0.02159387955968189
I1JFA6,2,4130378687.3,3474467851.0,-0.24948202715431575
I1JFA6,3,3503576210.8,3297706459.8,-0.08736529325097031
I1JFJ9,1,176598417.9,2675593019.5,3.92131436303545
I1JFJ9,2,170718490.5,2729192444.0,3.9987828971194257
I1JFJ9,3,109876956.0,2900269544.0,4.722226233861868
I1JFW6,1,1792563692.0,915612489.5,-0.969215333212405
I1JFW6,2,1639706144.1,1007685511.1,-0.7023918310514463
I1JFW6,3,1602397650.5,1053148800.4,-0.6055229204014444
I1JGB5,1,234455292.0,85582869.5,-1.4539188862988255
I1JGB5,2,273572009.0,133001368.0,-1.0404795411018581
I1JGB5,3,194601036.0,133463037.5,-0.5440791468404577
I1JGN1,1,9996535184.5,9588729418.4,-0.06008848151809527
I1JGN1,2,9317344864.6,9710067833.2,0.05956248111635502
I1JGN1,3,10624429608.9,10405995570.2,-0.029970391444318047
I1JGP8,1,2490509351.6,2209332378.15,-0.1728303500852268
I1JGP8,2,2513274338.7,2106330075.2,-0.25483662499039234
I1JGP8,3,2464225834.4,2020907858.6,-0.2861309332378454
I1JGV6,1,141292128.3,171924687.5,0.2830956311234281
I1JGV6,2,231380800.2,153812960.6,-0.5890920827856607
I1JGV6,3,101662537.0,136443977.7,0.4245205800587219
I1JH86,1,4056881162.0,3703823263.0,-0.1313557838628807
I1JH86,2,4603096303.4,3919477769.0,-0.23194318359598196
I1JH86,3,4085671196.3,3570823723.7,-0.19431618857574298
I1JHJ8,1,1207225563.8,1474210763.2,0.28824753535364955
I1JHJ8,2,1314547431.5,1372584729.2,0.062329010848489685
I1JHJ8,3,1410690168.8,1288139052.5,-0.13111282384171552
I1JHN5,1,257590750.0,367792006.0,0.5138093352807706
I1JHN5,2,284118516.0,427776060.0,0.5903628909689036
I1JHN5,3,296628616.0,325214281.0,0.13273282882208182
I1JHP9,1,393131161.5,267849422.0,-0.5535885405368441
I1JHP9,2,398049056.7,241439221.3,-0.7212861856304655
I1JHP9,3,375512299.0,266125836.0,-0.4967515837859877
I1JIA7,1,256655166.9,308247745.75,0.2642590393601483
I1JIA7,2,258036931.41,318691245.56,0.3045818234150578
I1JIA7,3,295083176.12,330586654.8,0.1639068174907837
I1JJ05,1,20291517333.4,20069382510.0,-0.015880520267349915
I1JJ05,2,16569600558.6,18593537200.4,0.16626242792415008
I1JJ05,3,18194375181.0,19171046270.82,0.07543656709491948
I1JJB5,1,693664484.6,886301028.8,0.3535587669924372
I1JJB5,2,707000161.2,868751372.3,0.2972328076628904
I1JJB5,3,651012608.5,724655966.55,0.15461074707181657
I1JJF1,1,398978533.0,348334944.0,-0.19583591710530715
I1JJF1,2,372167518.0,306005634.0,-0.28239393026076653
I1JJF1,3,368928982.0,249558589.7,-0.5639645658178859
I1JJF7,1,3405331332.8,2916799453.5,-0.22340898059607522
I1JJF7,2,3691059282.5,2833483351.0,-0.38145818357438316
I1JJF7,3,3943629634.0,2921285696.0,-0.4329206095580064
I1JJM3,1,2687754895.0,2643800269.8,-0.023788389907202265
I1JJM3,2,2768229478.8,2677237143.0,-0.048218608508665134
I1JJM3,3,2748251559.5,2749150412.5,0.000471775862034144
I1JJU1,1,1207795024.5,596899108.75,-1.016816630171127
I1JJU1,2,1074779543.4,608916330.56,-0.8197248571892046
I1JJU1,3,1087306826.0,603437389.0,-0.8494831166561637
I1JJU8,1,39180677843.0,38856998251.9,-0.011967901715920208
I1JJU8,2,36566198910.0,41117507118.4,0.16924213414181116
I1JJU8,3,38767399081.0,39074196421.5,0.011372256457564822
I1JK18,1,140802072.0,88466339.5,-0.6704680297733877
I1JK18,2,172519867.0,60268732.0,-1.517280891758616
I1JK18,3,74597790.5,76130093.0,0.029333940429451442
I1JK48,1,372183620.8,209415992.8,-0.8296429430817576
I1JK48,2,438478100.2,368504190.8,-0.2508237626198697
I1JK48,3,453119393.1,291739591.5,-0.6352100529222529
I1JMI9,1,795936812.9,966376338.0,0.2799312263290912
I1JMI9,2,768100410.21,790607492.05,0.0416667065458095
I1JMI9,3,745816675.0,1146706912.3600001,0.6206037405913511
I1JMQ2,1,1325194462.0,1219397690.0,-0.12003536140810143
I1JMQ2,2,1085455650.6,495404098.0,-1.1316230739485433
I1JMQ2,3,1461668747.2,472455746.5,-1.6293652875803617
I1JMX7,1,732031428.5,1290549974.5,0.8180085140283586
I1JMX7,2,751077282.0,1547949355.2,1.0433250046867246
I1JMX7,3,778816109.9,1517694745.8,0.962527018642826
I1JN14,1,228206693.5,120591591.0,-0.9202117978971887
I1JN14,2,160552895.0,95062674.0,-0.7560977905483136
I1JN14,3,186116444.0,143066398.0,-0.3795206617647815
I1JN67,1,74218196.0,152612676.0,1.040029957908001
I1JN67,2,57175590.0,201377168.2,1.816428869187713
I1JN67,3,88530704.0,210238634.06,1.2477780084562886
I1JNR3,1,392933389.0,318847954.8,-0.3014161368395446
I1JNR3,2,383891578.5,285853409.38,-0.42542341443589227
I1JNR3,3,370023450.0,341530066.89,-0.11560411052469502
I1JP95,1,1165858026.5,1107180709.3400002,-0.07450140173269663
I1JP95,2,1334292464.0,1045090644.0,-0.3524468487670863
I1JP95,3,1173984950.0,973843286.9,-0.2696523795182276
I1JPW5,1,6389323492.7,9434700720.2,0.5623135691544336
I1JPW5,2,5428062748.8,8452420812.5,0.6389271966108158
I1JPW5,3,5906370198.68,8894425723.8,0.5906296753085654
I1JPX8,1,458895264.5,375675990.5,-0.28867600305096264
I1JPX8,2,529721000.5,341104074.5,-0.6350207165301449
I1JPX8,3,449182021.3,301275406.5,-0.576217275734098
I1JQ35,1,517840047.2,277455239.4,-0.9002514937219119
I1JQ35,2,427260935.3,384057262.8,-0.15379598435878508
I1JQ35,3,562253926.4,352714763.0,-0.6727198693073618
I1JR38,1,18071346372.0,15160580039.5,-0.25337904384467674
I1JR38,2,18979167689.0,16449515423.1,-0.20637164085036314
I1JR38,3,18025758237.9,15931759872.0,-0.1781543061891262
I1JR41,1,434346895.6,362949690.0,-0.25907814222871806
I1JR41,2,136517646.0,305252760.0,1.160916896572958
I1JR41,3,388698314.0,333536460.16,-0.220806373319759
I1JR44,1,297183540.0,105093259.03,-1.4996840781982204
I1JR44,2,210736156.5,122969449.02,-0.7771379303415806
I1JR44,3,316139748.3,135775773.8,-1.2193363515677127
I1JRI7,1,10881789.0,206056728.0,4.2430539053582255
I1JRI7,2,164876792.0,139533585.4,-0.24077592271761714
I1JRI7,3,10965036.0,49345495.0,2.1700078311389284
I1JRK8,1,536467170.5,616013845.0,0.19947288915644742
I1JRK8,2,621820760.0,406565664.0,-0.6130104037462502
I1JRK8,3,480881694.0,401283690.0,-0.2610594877562743
I1JSC6,1,1008046047.0,334367298.34,-1.5920558803412583
I1JSC6,2,1163791696.5,366184311.8,-1.6681909686880885
I1JSC6,3,1335105327.0,291678166.4,-2.1945042588980708
I1JSJ3,1,31299280678.8,37711337304.88,0.2688688102118032
I1JSJ3,2,33124484825.7,35782494490.6,0.11135594794023783
I1JSJ3,3,32505818082.7,36770659372.0,0.17785708389641916
I1JSP6,1,734202236.0,1224839639.3,0.7383434651681058
I1JSP6,2,715922991.0,1287593602.7,0.8468009980800449
I1JSP6,3,1038802064.0,1254645888.3,0.2723594492396713
I1JSR3,1,737338420.0,738597547.5,0.002461539634213416
I1JSR3,2,636529402.3,599398289.8,-0.08671218846431718
I1JSR3,3,722882862.0,718978259.0,-0.007813741660491154
I1JT00,1,854889222.8,527936541.0,-0.6953729613290482
I1JT00,2,790836035.5,612187746.5,-0.3694044426032976
I1JT00,3,853868636.2,537448230.9,-0.6678883394495363
I1JT75,1,103032790.5,93427409.7,-0.14118577808338476
I1JT75,2,105146353.0,111572082.0,0.08557726448698943
I1JT75,3,47982375.0,114178824.0,1.250718634212177
I1JTG3,1,356518578.0,386430803.0,0.11623284149602608
I1JTG3,2,359415933.2,291890685.4,-0.3002261927514988
I1JTG3,3,444354095.5,413941092.5,-0.10228431119683923
I1JU07,1,264186531.0,244889089.0,-0.10942841940521557
I1JU07,2,252995446.0,225307135.0,-0.16721841478054503
I1JU07,3,200706222.0,247576369.0,0.30278827513009926
I1JU53,1,68298922.0,81015620.44,0.2463372897763568
I1JU53,2,38696172.0,69109570.0,0.8366946472115637
I1JU53,3,62677000.0,75036225.0,0.2596511214235386
I1JUS6,1,5590311174.9,3980196696.0,-0.4900888618102806
I1JUS6,2,850620341.5,668586223.7,-0.3474017272313191
I1JUS6,3,687511193.7,630069499.4,-0.12587223001333847
I1JVA6,1,961659920.28,430402733.0,-1.1598395532083097
I1JVA6,2,941870886.45,498349715.0,-0.9183708024686333
I1JVA6,3,1088320597.25,459772339.0,-1.2431120301887744
I1JVU2,1,1266259196.0,690929362.0,-0.8739626188100517
I1JVU2,2,1266512104.0,717455738.0,-0.8198991294339967
I1JVU2,3,1251435504.0,683854314.0,-0.8718230237754215
I1JW13,1,669811357.5,650453108.0,-0.042309784020530025
I1JW13,2,575082527.0,605434604.8,0.07420213326287685
I1JW13,3,609949652.8,618541331.9,0.02017983864783822
I1JWG8,1,166109087.8,124834950.8,-0.412109094205404
I1JWG8,2,149047216.8,82006172.0,-0.8619650357866541
I1JWG8,3,172511023.0,121367542.0,-0.5073059040699467
I1JWK3,1,1590884447.4,1478488141.0,-0.10570637888938547
I1JWK3,2,1532332249.7,1632483346.2,0.09133912898448322
I1JWK3,3,1604958530.5,1556558214.3,-0.04417648724711664
I1JXF1,1,3650249450.5,3351677164.0,-0.12311186387169801
I1JXF1,2,3486123895.0,2952107699.5,-0.2398784878893137
I1JXF1,3,3403795710.8,2992102803.0,-0.18598470751775315
I1JXI9,1,860201981.8199999,887493910.0,0.04506176462539193
I1JXI9,2,759717524.9,749815559.5,-0.018927337765519046
I1JXI9,3,813072806.8,790057215.5,-0.04142740832101717
I1JXP9,1,10829272382.0,6635944754.9,-0.7065625307976571
I1JXP9,2,13459445325.1,6712161244.69,-1.0037696776802056
I1JXP9,3,11628620599.0,6138666356.0,-0.9216828078852373
I1JXS8,1,1071672005.0,433804323.8,-1.3047470855886256
I1JXS8,2,1071919567.8,475181293.0,-1.1736467101118444
I1JXS8,3,1279922408.0,587254973.84,-1.1239974206906078
I1JYF9,1,341565773.7,500000.1263133597,-9.416019243515933
I1JYF9,2,372357623.5,38579962.8,-3.2707652376008376
I1JYF9,3,12503491.0,15286053.0,0.28988498310044025
I1JYG3,1,420522277.0,179919028.0,-1.2248344565094484
I1JYG3,2,270286160.0,55031784.5,-2.296150624179826
I1JYG3,3,237384898.3,46868730.0,-2.3405305502477365
I1JYG6,1,600737396.0,443680146.0,-0.4372144784274345
I1JYG6,2,605162623.8,331851712.0,-0.8667841692131903
I1JYG6,3,696202959.5,282885438.0,-1.2992900333386785
I1JYI1,1,374852614.0,51697813.1,-2.85814830404021
I1JYI1,2,422096626.5,32549519.0,-3.6968651697102444
I1JYI1,3,373440654.0,20274042.5,-4.203173306987264
I1JYL5,1,212284180.0,65604015.8,-1.6941408277122063
I1JYL5,2,168239227.0,127544050.5,-0.39951852287226836
I1JYL5,3,159852565.0,110210243.0,-0.5364835788374689
I1JZ45,1,1077949413.0,1959722980.0,0.8623602585619814
I1JZ45,2,1265233791.8,1850551790.5,0.5485515193045414
I1JZ45,3,1108114340.2,1733150439.3,0.6452901345932124
I1JZ64,1,14088609256.5,21294805135.0,0.5959723236770758
I1JZ64,2,11850673720.7,21117667454.0,0.833481411149467
I1JZ64,3,10882067220.3,22587423060.0,1.0535670415167373
I1JZN0,1,3162829721.0,3522942892.0,0.15556520170597407
I1JZN0,2,2550282639.3,3159832551.4,0.30919096286166353
I1JZN0,3,2657423442.1,2964038371.0,0.1575359945418418
I1JZW5,1,1127163967.6,1192572772.8,0.08137990618149593
I1JZW5,2,1177157574.0,1339796777.0,0.18670673438978277
I1JZW5,3,1287152250.9,1377005924.72,0.097352053898347
I1K006,1,1850391890.5,1273396868.5,-0.53914872686107
I1K006,2,1875508341.75,1325770430.5,-0.5004506987365206
I1K006,3,1808327422.0,1227607561.5,-0.5588064834598847
I1K0B2,1,6505386540.5,7760706384.5,0.2545531911146496
I1K0B2,2,6089134654.7,7453238902.5,0.2916302868936976
I1K0B2,3,5986201252.1,9195766533.2,0.6193290565472828
I1K0K6,1,3952444853.8,4530405107.6,0.19689472781400968
I1K0K6,2,3497719916.8,4211490082.0,0.2679159998527984
I1K0K6,3,3772148350.9,4174872274.5,0.14634564525538277
I1K0L7,1,421980839.26,317045376.7,-0.41248815349706036
I1K0L7,2,502458072.97,360847744.5,-0.47761298016098247
I1K0L7,3,414756311.98,334937269.65,-0.3083730183044003
I1K1G3,1,43951087568.44,47858795428.0,0.12288522046147202
I1K1G3,2,44223318654.2,52371005157.0,0.2439610012059354
I1K1G3,3,49573372695.5,50617776161.0,0.03007871048174019
I1K1P2,1,361381288.0,127278615.5,-1.5055317590298678
I1K1P2,2,397622777.0,72169080.5,-2.4619476223337746
I1K1P2,3,212206426.7,117531897.0,-0.8524160059635476
I1K360,1,2752758858.0,2012654755.5,-0.4517785171245249
I1K360,2,2879107731.3,2102909418.5,-0.4532350648718356
I1K360,3,2973257052.3,1867308452.9,-0.6710839364979172
I1K3S4,1,7666586786.74,4540551123.0,-0.7557170040649924
I1K3S4,2,9276043939.8,5809266739.7,-0.6751535794043408
I1K3S4,3,8629213100.3,5453340327.0,-0.6620888131084078
I1K467,1,772425392.1,499698479.0,-0.628337764327166
I1K467,2,678997754.5,381307291.7,-0.8324526835335126
I1K467,3,776123841.0,596782614.0,-0.3790813658476567
I1K480,1,2914650327.0,1215969450.7,-1.2612158286784934
I1K480,2,2366918202.1,1487853522.9,-0.6697773469695294
I1K480,3,1027499098.5,1350244873.1,0.3940839422398412
I1K526,1,543403263.0,473867568.4,-0.19753930262183989
I1K526,2,415689017.0,407006093.8,-0.030454235686107632
I1K526,3,475873343.1,625614843.5,0.39469710120000323
I1K5G1,1,865625277.5,236372152.78,-1.8726825482435916
I1K5G1,2,964206357.0,343110547.5,-1.4906684652276192
I1K5G1,3,752168808.0,293570587.8,-1.3573490449637398
I1K5M9,1,1476628252.5,4723726042.0,1.6776186292342332
I1K5M9,2,1755403967.2,4567787094.0,1.3796923348664683
I1K5M9,3,1632316026.5,4286913902.3,1.3930190435337662
I1K668,1,3720435984.42,3569167135.3,-0.05988423462570948
I1K668,2,3425136368.28,3427322791.5,0.000920645266253046
I1K668,3,3571148591.1800003,3530488730.9,-0.016520252191387034
I1K6J6,1,268896082.0,747911524.0,1.4758188788032431
I1K6J6,2,452832423.0,639729856.0,0.498485555512934
I1K6J6,3,327065281.0,494484350.0,0.5963462406935863
I1K6N2,1,478850333.5,618096855.0,0.36825811777087303
I1K6N2,2,344062956.0,588978104.0,0.7755414303163397
I1K6N2,3,388659947.0,541475181.2,0.478386772960036
I1K6T6,1,804374803.0,1219346464.47,0.6001683157110638
I1K6T6,2,733162493.2,1211659742.0,0.7247797302794909
I1K6T6,3,569506462.0,1167743076.0,1.0359387739483499
I1K7N6,1,269550284.0,629850237.0,1.2244544021483184
I1K7N6,2,341033746.0,446118866.0,0.3875136557941415
I1K7N6,3,322797577.0,531219285.5,0.7186777741252257
I1K9S1,1,145468568.0,24517412.0,-2.5688288529710337
I1K9S1,2,182963015.8,179262262.0,-0.029480244807479638
I1K9S1,3,86226764.0,166601649.2,0.9501950387995719
I1KAD3,1,1551957653.8,6671035537.8,2.103821533655194
I1KAD3,2,1471936300.0,6347944432.46,2.1085742612133873
I1KAD3,3,1618853357.8,6352682637.5,1.9723936413917948
I1KB78,1,482481507.0,276608740.0,-0.8026269044722789
I1KB78,2,448348181.0,439205058.5,-0.029724874036221725
I1KB78,3,838400730.0,451959863.5,-0.8914453138945508
I1KCH8,1,1876788070.5,1956990993.2,0.060371367910764064
I1KCH8,2,2495216321.8,1770694842.26,-0.49484929231317737
I1KCH8,3,2043338645.2,1904219900.5,-0.10172823204417902
I1KDI9,1,61038302.0,63722575.0,0.06208973770845588
I1KDI9,2,215721562.0,35693419.5,-2.595440359135907
I1KDI9,3,128749946.0,65936857.4,-0.9654147933707563
I1KDM8,1,5464371761.9,5540442561.4,0.01994558200119833
I1KDM8,2,5986212326.1,5554238165.057,-0.10805440989646445
I1KDM8,3,5255208891.75,5618750995.5,0.09650135455055271
I1KEY6,1,757744985.7,308953578.5,-1.2943223163902444
I1KEY6,2,730762147.5,422133874.4,-0.7917013023131344
I1KEY6,3,744400003.9,377317423.1,-0.9802993430364615
I1KFE9,1,1141993008.0,353618822.8,-1.6912868424438612
I1KFE9,2,1084955111.44,428450664.0,-1.340434361338792
I1KFE9,3,1088233726.4,454457167.0,-1.2597722153988724
I1KFF8,1,885146258.0,1399327393.5,0.6607457768835966
I1KFF8,2,1236693462.6,1171202700.0,-0.07849716129990345
I1KFF8,3,1478705408.0,1207808068.0,-0.29194344801405125
I1KG34,1,5958531293.0,6123743328.8,0.03945704747737305
I1KG34,2,5930204641.2,6320988125.0,0.09206821397870162
I1KG34,3,5866220285.8,6007173822.24,0.03425516238943768
I1KGN9,1,984330238.0,756140683.0,-0.3804877353285516
I1KGN9,2,738541624.0,870685795.0,0.23747295318724929
I1KGN9,3,716891525.0,962719335.0,0.42536042839549526
I1KGP0,1,2090428642.0,1325653664.0,-0.6570948861615487
I1KGP0,2,1978050541.5,1231009215.0,-0.6842377276248157
I1KGP0,3,1958710053.2,1188108012.2,-0.7212378529501742
I1KGT4,1,284975107.0,503120738.0,0.8200687536917478
I1KGT4,2,297529127.8,364592089.2,0.2932523448745392
I1KGT4,3,266154807.5,289771765.9,0.12265140621039283
I1KH38,1,110980310.0,170632757.0,0.6205908947641804
I1KH38,2,119608556.0,139943684.0,0.22652578200373177
